id,timestamp,vehicle_id,position_x,position_y,attack_type,confidence,severity,reconstruction_error,speed,metadata,created_at
210,2026-02-23T20:33:17.546974,12,64.22,1.76,Position Falsification,1.0,HIGH,0.4,,{},2026-02-23 20:33:17
211,2026-02-23T20:33:17.728771,0,69.98,52.68,GPS Spoofing,0.9,HIGH,0.3376,,{},2026-02-23 20:33:17
212,2026-02-23T20:33:17.728771,3,91.78,57.59,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:17
213,2026-02-23T20:33:17.728771,6,10.41,16.75,GPS Spoofing,1.0,HIGH,0.3959,,{},2026-02-23 20:33:17
214,2026-02-23T20:33:17.728771,9,79.48,52.49,Position Falsification,0.6,MEDIUM,0.3951,,{},2026-02-23 20:33:17
215,2026-02-23T20:33:17.736094,12,68.46,3.51,Position Falsification,1.0,HIGH,0.4,,{},2026-02-23 20:33:17
216,2026-02-23T20:33:17.936029,0,74.32,50.44,GPS Spoofing,0.9,HIGH,0.3584,,{},2026-02-23 20:33:17
217,2026-02-23T20:33:17.936029,3,87.66,53.23,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:17
218,2026-02-23T20:33:17.936580,6,9.17,15.8,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:17
219,2026-02-23T20:33:17.936580,9,84.16,52.48,Position Falsification,0.6,MEDIUM,0.379,,{},2026-02-23 20:33:17
220,2026-02-23T20:33:17.936580,12,72.7,5.27,Position Falsification,0.7,MEDIUM,0.4,,{},2026-02-23 20:33:17
221,2026-02-23T20:33:18.130542,0,75.28,45.88,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:18
222,2026-02-23T20:33:18.130542,3,91.64,48.42,GPS Spoofing,0.9,HIGH,0.3487,,{},2026-02-23 20:33:18
223,2026-02-23T20:33:18.136170,6,7.94,14.86,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:18
224,2026-02-23T20:33:18.136170,9,79.33,50.66,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:18
225,2026-02-23T20:33:18.136970,12,76.94,7.02,Position Falsification,0.7,MEDIUM,0.4,,{},2026-02-23 20:33:18
226,2026-02-23T20:33:18.336377,0,70.42,47.82,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:18
227,2026-02-23T20:33:18.336377,3,95.62,43.62,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:18
228,2026-02-23T20:33:18.338385,6,7.96,19.5,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:18
229,2026-02-23T20:33:18.338385,9,74.5,48.84,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:18
230,2026-02-23T20:33:18.338385,12,81.18,8.78,Position Falsification,0.7,MEDIUM,0.2925,,{},2026-02-23 20:33:18
231,2026-02-23T20:33:18.545727,0,71.99,52.32,Position Falsification,0.6,MEDIUM,0.4,,{},2026-02-23 20:33:18
232,2026-02-23T20:33:18.545727,3,99.6,38.82,GPS Spoofing,1.0,HIGH,0.3279,,{},2026-02-23 20:33:18
233,2026-02-23T20:33:18.545727,6,7.97,24.15,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:18
234,2026-02-23T20:33:18.545727,9,69.66,47.02,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:18
235,2026-02-23T20:33:18.545727,12,85.42,10.54,GPS Spoofing,1.0,HIGH,0.236,,{},2026-02-23 20:33:18
236,2026-02-23T20:33:18.736819,0,71.15,48.38,Message Tampering,0.5,MEDIUM,0.4,,{},2026-02-23 20:33:18
237,2026-02-23T20:33:18.736819,3,100.0,34.01,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:18
238,2026-02-23T20:33:18.736819,6,11.2,21.44,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:18
239,2026-02-23T20:33:18.736819,9,68.24,49.3,Position Falsification,0.6,MEDIUM,0.4,,{},2026-02-23 20:33:18
240,2026-02-23T20:33:18.737894,12,81.17,5.91,GPS Spoofing,1.0,HIGH,0.2449,,{},2026-02-23 20:33:18
241,2026-02-23T20:33:18.927898,0,70.31,44.44,Message Tampering,0.5,MEDIUM,0.4,,{},2026-02-23 20:33:18
242,2026-02-23T20:33:18.927898,3,96.02,29.21,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:18
243,2026-02-23T20:33:18.927898,6,14.42,18.73,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:18
244,2026-02-23T20:33:18.927898,9,66.82,51.57,Position Falsification,0.6,MEDIUM,0.4,,{},2026-02-23 20:33:18
245,2026-02-23T20:33:18.927898,12,81.54,6.81,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:18
246,2026-02-23T20:33:19.130027,0,74.38,39.83,Message Tampering,0.8,MEDIUM,0.4,,{},2026-02-23 20:33:19
247,2026-02-23T20:33:19.130027,3,93.26,28.19,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:19
248,2026-02-23T20:33:19.130027,6,17.64,16.02,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:19
249,2026-02-23T20:33:19.130027,9,65.39,53.84,Position Falsification,0.6,MEDIUM,0.4,,{},2026-02-23 20:33:19
250,2026-02-23T20:33:19.130027,12,81.9,7.71,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:19
251,2026-02-23T20:33:19.345319,0,70.56,36.59,Message Tampering,0.8,MEDIUM,0.4,,{},2026-02-23 20:33:19
252,2026-02-23T20:33:19.345319,3,90.5,27.18,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:19
253,2026-02-23T20:33:19.345319,6,20.86,13.3,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:19
254,2026-02-23T20:33:19.345319,9,63.97,56.11,Position Falsification,0.6,MEDIUM,0.3807,,{},2026-02-23 20:33:19
255,2026-02-23T20:33:19.345319,12,82.27,8.61,GPS Spoofing,1.0,HIGH,0.3562,,{},2026-02-23 20:33:19
256,2026-02-23T20:33:19.536933,0,66.74,33.36,Message Tampering,0.8,MEDIUM,0.4,,{},2026-02-23 20:33:19
257,2026-02-23T20:33:19.537267,3,87.74,26.16,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:19
258,2026-02-23T20:33:19.537267,6,24.08,10.59,GPS Spoofing,1.0,HIGH,0.3894,,{},2026-02-23 20:33:19
259,2026-02-23T20:33:19.537267,9,67.67,56.01,Position Falsification,0.6,MEDIUM,0.4,,{},2026-02-23 20:33:19
260,2026-02-23T20:33:19.537267,12,80.29,4.97,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:19
261,2026-02-23T20:33:19.730109,0,63.98,33.76,Position Falsification,0.7,MEDIUM,0.4,,{},2026-02-23 20:33:19
262,2026-02-23T20:33:19.730109,3,87.29,29.26,GPS Spoofing,1.0,HIGH,0.3503,,{},2026-02-23 20:33:19
263,2026-02-23T20:33:19.730109,6,26.87,13.28,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:19
264,2026-02-23T20:33:19.730109,9,68.33,58.02,Position Falsification,0.6,MEDIUM,0.4,,{},2026-02-23 20:33:19
265,2026-02-23T20:33:19.735867,12,78.32,1.34,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:19
266,2026-02-23T20:33:19.930527,0,61.22,34.16,Position Falsification,0.7,MEDIUM,0.4,,{},2026-02-23 20:33:19
267,2026-02-23T20:33:19.930527,3,86.85,32.36,GPS Spoofing,1.0,HIGH,0.3452,,{},2026-02-23 20:33:19
268,2026-02-23T20:33:19.930527,6,31.67,15.74,GPS Spoofing,1.0,HIGH,0.3514,,{},2026-02-23 20:33:19
269,2026-02-23T20:33:19.930527,9,72.09,55.52,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:19
270,2026-02-23T20:33:19.930527,12,79.84,0.0,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:19
271,2026-02-23T20:33:20.133972,0,61.36,34.98,Position Falsification,0.7,MEDIUM,0.4,,{},2026-02-23 20:33:20
272,2026-02-23T20:33:20.133972,3,88.76,30.69,GPS Spoofing,1.0,HIGH,0.3693,,{},2026-02-23 20:33:20
273,2026-02-23T20:33:20.135910,6,36.47,18.2,GPS Spoofing,1.0,HIGH,0.3499,,{},2026-02-23 20:33:20
274,2026-02-23T20:33:20.136292,9,75.86,53.02,GPS Spoofing,1.0,HIGH,0.3782,,{},2026-02-23 20:33:20
275,2026-02-23T20:33:20.136292,12,81.36,3.93,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:20
276,2026-02-23T20:33:20.337690,0,65.68,33.88,Position Falsification,0.7,MEDIUM,0.4,,{},2026-02-23 20:33:20
277,2026-02-23T20:33:20.337690,3,90.67,29.03,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:20
278,2026-02-23T20:33:20.338693,6,35.36,14.89,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:20
279,2026-02-23T20:33:20.338693,9,77.97,50.85,GPS Spoofing,1.0,HIGH,0.3635,,{},2026-02-23 20:33:20
280,2026-02-23T20:33:20.338693,12,82.88,7.85,Position Falsification,0.6,MEDIUM,0.4,,{},2026-02-23 20:33:20
281,2026-02-23T20:33:20.545293,0,69.99,32.77,Position Falsification,0.7,MEDIUM,0.4,,{},2026-02-23 20:33:20
282,2026-02-23T20:33:20.546313,3,92.58,27.37,GPS Spoofing,1.0,HIGH,0.3032,,{},2026-02-23 20:33:20
283,2026-02-23T20:33:20.546313,6,34.25,11.58,GPS Spoofing,1.0,HIGH,0.3567,,{},2026-02-23 20:33:20
284,2026-02-23T20:33:20.546313,9,80.09,48.69,GPS Spoofing,1.0,HIGH,0.3284,,{},2026-02-23 20:33:20
285,2026-02-23T20:33:20.546313,12,84.41,11.78,Position Falsification,0.7,MEDIUM,0.4,,{},2026-02-23 20:33:20
286,2026-02-23T20:33:20.730676,0,68.78,36.47,Position Falsification,0.7,MEDIUM,0.4,,{},2026-02-23 20:33:20
287,2026-02-23T20:33:20.730676,3,94.49,25.7,GPS Spoofing,1.0,HIGH,0.3884,,{},2026-02-23 20:33:20
288,2026-02-23T20:33:20.735715,6,34.67,11.85,GPS Spoofing,1.0,HIGH,0.3419,,{},2026-02-23 20:33:20
289,2026-02-23T20:33:20.736105,9,80.55,45.41,GPS Spoofing,1.0,HIGH,0.3548,,{},2026-02-23 20:33:20
290,2026-02-23T20:33:20.736105,12,85.93,15.71,GPS Spoofing,0.9,HIGH,0.3841,,{},2026-02-23 20:33:20
291,2026-02-23T20:33:20.930784,0,67.57,40.17,Position Falsification,0.7,MEDIUM,0.4,,{},2026-02-23 20:33:20
292,2026-02-23T20:33:20.930784,3,96.4,24.04,GPS Spoofing,0.9,HIGH,0.3205,,{},2026-02-23 20:33:20
293,2026-02-23T20:33:20.930784,6,35.08,12.12,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:20
294,2026-02-23T20:33:20.930784,9,81.0,42.13,GPS Spoofing,1.0,HIGH,0.3934,,{},2026-02-23 20:33:20
295,2026-02-23T20:33:20.930784,12,86.46,12.54,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:20
296,2026-02-23T20:33:21.129075,0,66.35,43.86,Position Falsification,0.7,MEDIUM,0.3262,,{},2026-02-23 20:33:21
297,2026-02-23T20:33:21.135610,3,95.95,26.0,GPS Spoofing,0.9,HIGH,0.3331,,{},2026-02-23 20:33:21
298,2026-02-23T20:33:21.135610,6,32.0,8.1,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:21
299,2026-02-23T20:33:21.135610,9,81.46,38.84,GPS Spoofing,1.0,HIGH,0.3233,,{},2026-02-23 20:33:21
300,2026-02-23T20:33:21.135610,12,82.34,12.89,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:21
301,2026-02-23T20:33:21.337772,0,65.14,47.56,Position Falsification,0.7,MEDIUM,0.4,,{},2026-02-23 20:33:21
302,2026-02-23T20:33:21.337772,3,95.5,27.96,GPS Spoofing,0.9,HIGH,0.3896,,{},2026-02-23 20:33:21
303,2026-02-23T20:33:21.337772,6,34.38,11.73,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:21
304,2026-02-23T20:33:21.337772,9,79.5,35.17,GPS Spoofing,1.0,HIGH,0.278,,{},2026-02-23 20:33:21
305,2026-02-23T20:33:21.337772,12,83.47,10.26,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:21
306,2026-02-23T20:33:21.536535,0,63.93,51.26,Position Falsification,0.7,MEDIUM,0.3952,,{},2026-02-23 20:33:21
307,2026-02-23T20:33:21.536535,3,95.06,29.93,GPS Spoofing,0.9,HIGH,0.2549,,{},2026-02-23 20:33:21
308,2026-02-23T20:33:21.536535,6,35.97,13.72,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:21
309,2026-02-23T20:33:21.536535,9,79.44,38.01,GPS Spoofing,1.0,HIGH,0.3862,,{},2026-02-23 20:33:21
310,2026-02-23T20:33:21.537535,12,82.78,14.16,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:21
311,2026-02-23T20:33:21.727569,0,59.79,47.32,Message Tampering,0.3,LOW,0.313,,{},2026-02-23 20:33:21
312,2026-02-23T20:33:21.727569,3,93.13,30.51,Unknown Attack,0.5,LOW,0.2748,,{},2026-02-23 20:33:21
313,2026-02-23T20:33:21.727569,6,37.56,15.72,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:21
314,2026-02-23T20:33:21.727569,9,82.24,39.2,Position Falsification,0.6,MEDIUM,0.3031,,{},2026-02-23 20:33:21
315,2026-02-23T20:33:21.727569,12,86.52,14.93,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:21
316,2026-02-23T20:33:21.929784,0,55.65,43.39,Message Tampering,0.3,LOW,0.4,,{},2026-02-23 20:33:21
317,2026-02-23T20:33:21.929784,3,91.21,31.1,Replay Attack,0.3,NONE,0.3476,,{},2026-02-23 20:33:21
318,2026-02-23T20:33:21.929784,6,39.15,17.71,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:21
319,2026-02-23T20:33:21.929784,9,85.03,40.39,GPS Spoofing,1.0,HIGH,0.3171,,{},2026-02-23 20:33:21
320,2026-02-23T20:33:21.929784,12,82.39,12.61,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:21
321,2026-02-23T20:33:22.131738,0,59.37,44.9,Position Falsification,0.3,LOW,0.4,,{},2026-02-23 20:33:22
322,2026-02-23T20:33:22.131738,3,89.28,31.69,GPS Spoofing,0.9,HIGH,0.3144,,{},2026-02-23 20:33:22
323,2026-02-23T20:33:22.131738,6,40.96,14.54,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:22
324,2026-02-23T20:33:22.131738,9,87.83,41.58,GPS Spoofing,1.0,HIGH,0.3451,,{},2026-02-23 20:33:22
325,2026-02-23T20:33:22.131738,12,78.26,10.3,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:22
326,2026-02-23T20:33:22.330398,0,63.08,46.41,Position Falsification,0.7,MEDIUM,0.4,,{},2026-02-23 20:33:22
327,2026-02-23T20:33:22.330398,3,87.35,32.27,GPS Spoofing,0.9,HIGH,0.2945,,{},2026-02-23 20:33:22
328,2026-02-23T20:33:22.330398,6,42.41,13.61,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:22
329,2026-02-23T20:33:22.330398,9,84.76,38.87,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:22
330,2026-02-23T20:33:22.330398,12,74.13,7.98,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:22
331,2026-02-23T20:33:22.529886,0,66.8,47.92,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:22
332,2026-02-23T20:33:22.529886,3,85.43,32.86,GPS Spoofing,0.9,HIGH,0.2921,,{},2026-02-23 20:33:22
333,2026-02-23T20:33:22.529886,6,44.04,18.56,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:22
334,2026-02-23T20:33:22.529886,9,81.7,36.15,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:22
335,2026-02-23T20:33:22.529886,12,71.86,6.28,Position Falsification,0.7,MEDIUM,0.4,,{},2026-02-23 20:33:22
336,2026-02-23T20:33:22.729526,0,64.47,46.79,GPS Spoofing,0.9,HIGH,0.3924,,{},2026-02-23 20:33:22
337,2026-02-23T20:33:22.729526,3,87.49,35.21,GPS Spoofing,0.9,HIGH,0.2857,,{},2026-02-23 20:33:22
338,2026-02-23T20:33:22.729526,6,42.92,20.37,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:22
339,2026-02-23T20:33:22.729526,9,78.63,33.43,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:22
340,2026-02-23T20:33:22.729526,12,69.58,4.58,Message Tampering,0.5,MEDIUM,0.4,,{},2026-02-23 20:33:22
341,2026-02-23T20:33:22.929084,0,65.27,48.74,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:22
342,2026-02-23T20:33:22.929084,3,89.56,37.56,GPS Spoofing,0.9,HIGH,0.2789,,{},2026-02-23 20:33:22
343,2026-02-23T20:33:22.929084,6,43.35,17.12,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:22
344,2026-02-23T20:33:22.929084,9,73.65,35.22,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:22
345,2026-02-23T20:33:22.929084,12,67.31,2.88,Message Tampering,0.5,MEDIUM,0.4,,{},2026-02-23 20:33:22
346,2026-02-23T20:33:23.129250,0,67.94,47.49,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:23
347,2026-02-23T20:33:23.129250,3,84.74,33.45,GPS Spoofing,1.0,HIGH,0.3679,,{},2026-02-23 20:33:23
348,2026-02-23T20:33:23.129250,6,43.78,13.87,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:23
349,2026-02-23T20:33:23.129250,9,69.04,31.49,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:23
350,2026-02-23T20:33:23.129250,12,68.6,1.82,Unknown Attack,0.5,LOW,0.4,,{},2026-02-23 20:33:23
351,2026-02-23T20:33:23.329347,0,70.62,46.24,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:23
352,2026-02-23T20:33:23.329347,3,79.91,29.35,GPS Spoofing,1.0,HIGH,0.3692,,{},2026-02-23 20:33:23
353,2026-02-23T20:33:23.329347,6,46.21,15.37,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:23
354,2026-02-23T20:33:23.329347,9,73.33,35.97,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:23
355,2026-02-23T20:33:23.329347,12,69.89,0.76,Position Falsification,0.7,MEDIUM,0.3434,,{},2026-02-23 20:33:23
356,2026-02-23T20:33:23.535232,0,74.61,47.33,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:23
357,2026-02-23T20:33:23.535232,3,75.09,25.24,GPS Spoofing,1.0,HIGH,0.3761,,{},2026-02-23 20:33:23
358,2026-02-23T20:33:23.535232,6,48.65,16.87,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:23
359,2026-02-23T20:33:23.536267,9,77.63,40.45,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:23
360,2026-02-23T20:33:23.536267,12,67.29,0.0,Position Falsification,0.7,MEDIUM,0.4,,{},2026-02-23 20:33:23
361,2026-02-23T20:33:23.733348,0,78.6,48.41,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:23
362,2026-02-23T20:33:23.733348,3,70.27,21.14,GPS Spoofing,1.0,HIGH,0.333,,{},2026-02-23 20:33:23
363,2026-02-23T20:33:23.733348,6,47.2,15.71,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:23
364,2026-02-23T20:33:23.733348,9,81.92,44.93,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:23
365,2026-02-23T20:33:23.733348,12,64.68,4.5,Position Falsification,0.7,MEDIUM,0.2947,,{},2026-02-23 20:33:23
366,2026-02-23T20:33:23.929577,0,82.59,49.5,GPS Spoofing,1.0,HIGH,0.3352,,{},2026-02-23 20:33:23
367,2026-02-23T20:33:23.929577,3,65.45,17.03,GPS Spoofing,1.0,HIGH,0.3581,,{},2026-02-23 20:33:23
368,2026-02-23T20:33:23.929577,6,45.52,13.78,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:23
369,2026-02-23T20:33:23.929577,9,86.22,49.41,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:23
370,2026-02-23T20:33:23.929577,12,67.78,1.17,Position Falsification,0.7,MEDIUM,0.3756,,{},2026-02-23 20:33:23
371,2026-02-23T20:33:24.133645,0,79.54,46.81,GPS Spoofing,1.0,HIGH,0.3818,,{},2026-02-23 20:33:24
372,2026-02-23T20:33:24.133645,3,60.63,12.93,GPS Spoofing,0.9,HIGH,0.35,,{},2026-02-23 20:33:24
373,2026-02-23T20:33:24.133645,6,43.84,11.84,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:24
374,2026-02-23T20:33:24.133645,9,86.68,54.41,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:24
375,2026-02-23T20:33:24.133645,12,70.88,0.0,Position Falsification,0.7,MEDIUM,0.4,,{},2026-02-23 20:33:24
376,2026-02-23T20:33:24.337566,0,76.49,44.13,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:24
377,2026-02-23T20:33:24.337566,3,55.81,8.82,GPS Spoofing,0.9,HIGH,0.293,,{},2026-02-23 20:33:24
378,2026-02-23T20:33:24.337566,6,42.17,9.91,Unknown Attack,0.5,LOW,0.4,,{},2026-02-23 20:33:24
379,2026-02-23T20:33:24.337566,9,90.38,54.77,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:24
380,2026-02-23T20:33:24.337566,12,67.17,0.54,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:24
381,2026-02-23T20:33:24.537435,0,78.37,44.82,GPS Spoofing,1.0,HIGH,0.3642,,{},2026-02-23 20:33:24
382,2026-02-23T20:33:24.537435,3,50.99,4.72,GPS Spoofing,0.9,HIGH,0.348,,{},2026-02-23 20:33:24
383,2026-02-23T20:33:24.537435,6,40.49,7.98,Unknown Attack,0.5,LOW,0.3358,,{},2026-02-23 20:33:24
384,2026-02-23T20:33:24.537435,9,95.04,57.6,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:24
385,2026-02-23T20:33:24.537435,12,70.21,0.0,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:24
386,2026-02-23T20:33:24.735339,0,80.24,45.5,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:24
387,2026-02-23T20:33:24.735339,3,46.17,0.61,Position Falsification,0.7,MEDIUM,0.2011,,{},2026-02-23 20:33:24
388,2026-02-23T20:33:24.735339,6,38.81,6.04,Unknown Attack,0.5,LOW,0.2592,,{},2026-02-23 20:33:24
389,2026-02-23T20:33:24.735339,9,98.77,62.22,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:24
390,2026-02-23T20:33:24.736364,12,73.26,3.07,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:24
391,2026-02-23T20:33:24.929337,0,82.12,46.19,GPS Spoofing,1.0,HIGH,0.3519,,{},2026-02-23 20:33:24
392,2026-02-23T20:33:24.929337,3,41.35,0.0,Position Falsification,0.3,LOW,0.282,,{},2026-02-23 20:33:24
393,2026-02-23T20:33:24.929337,6,37.13,4.11,Unknown Attack,0.5,LOW,0.2152,,{},2026-02-23 20:33:24
394,2026-02-23T20:33:24.929337,9,99.09,62.09,GPS Spoofing,0.9,HIGH,0.3842,,{},2026-02-23 20:33:24
395,2026-02-23T20:33:24.929337,12,76.3,6.13,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:24
396,2026-02-23T20:33:25.128057,0,84.0,46.88,GPS Spoofing,1.0,HIGH,0.3914,,{},2026-02-23 20:33:25
397,2026-02-23T20:33:25.128057,3,41.69,0.0,Position Falsification,0.3,LOW,0.3815,,{},2026-02-23 20:33:25
398,2026-02-23T20:33:25.128057,6,39.0,4.62,Unknown Attack,0.5,LOW,0.3233,,{},2026-02-23 20:33:25
399,2026-02-23T20:33:25.128057,9,97.89,60.22,GPS Spoofing,1.0,HIGH,0.3802,,{},2026-02-23 20:33:25
400,2026-02-23T20:33:25.128057,12,79.35,9.2,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:25
401,2026-02-23T20:33:25.337400,0,85.88,47.57,GPS Spoofing,0.8,HIGH,0.3602,,{},2026-02-23 20:33:25
402,2026-02-23T20:33:25.337400,3,42.04,3.92,Position Falsification,0.3,LOW,0.3881,,{},2026-02-23 20:33:25
403,2026-02-23T20:33:25.337400,6,40.86,5.13,Unknown Attack,0.5,LOW,0.3543,,{},2026-02-23 20:33:25
404,2026-02-23T20:33:25.337400,9,96.68,58.35,GPS Spoofing,1.0,HIGH,0.3532,,{},2026-02-23 20:33:25
405,2026-02-23T20:33:25.337400,12,76.2,10.31,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:25
406,2026-02-23T20:33:25.535490,0,87.37,44.24,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:25
407,2026-02-23T20:33:25.536606,3,42.39,7.85,Position Falsification,0.3,LOW,0.2956,,{},2026-02-23 20:33:25
408,2026-02-23T20:33:25.536606,6,39.24,9.56,Unknown Attack,0.5,LOW,0.2517,,{},2026-02-23 20:33:25
409,2026-02-23T20:33:25.537023,9,98.96,58.29,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:25
410,2026-02-23T20:33:25.537023,12,73.05,11.43,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:25
411,2026-02-23T20:33:25.730085,0,88.85,40.92,GPS Spoofing,1.0,HIGH,0.3772,,{},2026-02-23 20:33:25
412,2026-02-23T20:33:25.730085,3,38.53,9.28,Position Falsification,0.3,LOW,0.4,,{},2026-02-23 20:33:25
413,2026-02-23T20:33:25.730085,6,37.62,13.99,GPS Spoofing,0.9,HIGH,0.3047,,{},2026-02-23 20:33:25
414,2026-02-23T20:33:25.730085,9,100.0,58.22,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:25
415,2026-02-23T20:33:25.730085,12,69.9,12.54,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:25
416,2026-02-23T20:33:25.927356,0,90.33,37.59,Position Falsification,0.6,MEDIUM,0.2721,,{},2026-02-23 20:33:25
417,2026-02-23T20:33:25.927356,3,39.96,11.03,Position Falsification,0.3,LOW,0.4,,{},2026-02-23 20:33:25
418,2026-02-23T20:33:25.927356,6,36.0,18.42,GPS Spoofing,0.9,HIGH,0.3188,,{},2026-02-23 20:33:25
419,2026-02-23T20:33:25.927356,9,97.72,58.16,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:25
